Date,09LL9,0AEJH,0D3EZ,0DCAY,0HUPP,0LCSZ,0OZBT,0PW5H,0SQIM,0TLU5,0ZEQ8,0ZL4S,11H2S,14V9T,15PXV,1AORX,1CJ28,1EIY7,1IX2L,1LEE7,1MR3E,1T1WT,1XG54,1XV6A,20XCP,2228Z,23Y9E,24RYV,2517R,26XOE,280WP,29DS1,2AJB5,2IA22,2IUD5,2MQGD,2NYLG,2SLS0,2SVKS,2VWI7,2WKBS,3483Q,360JS,36WYR,3AIM5,3BG6B,3CEPQ,3CLNY,3F0QP,3GTLH,3HGWL,3JP9W,3PWIY,3QNEE,3R805,3SR49,3SZO0,3TW0T,3UH0F,3YDVF,3ZCJ5,4084G,44RUE,48IK8,4A2M0,4AV34,4FMP9,4FT32,4J10Q,4L6WG,4MO0M,4PLF3,4R4F9,4X8P4,4ZFSH,519IW,51OBI,520UE,536VK,549KK,58LSB,5DCXM,5FESW,5GEWY,5H3T1,5I93F,5IT1P,5S43J,5TPXK,61VFY,62RSL,67D07,68AG2,68BRQ,69PF4,69VAY,6ASJR,6DCYD,6ED7U,6GQQF,6I4Z1,6J6MA,6JAUD,6LB6U,6NK76,6RXA9,6TXTJ,6V2Q8,6X1O3,6Y6GP,707VJ,72EUE,75L4V,75NLL,7EROX,7EZAQ,7FGIM,7GQRJ,7IE9S,7J2DT,7LJOW,7NP6T,7QUXS,7TRXD,7TUN3,7XAMZ,7Y2WS,80GQW,815A1,81AIS,83SE2,85WDI,88T6V,89ULV,8EHWG,8ETY5,8KNYA,8KQ9S,8LANJ,8N1HN,8XU9Y,93JH4,967JZ,9G88I,9J5RX,9KT5R,9LQGA,9QP7J,9R1GN,9STQJ,9TF6B,9VWB9,9XBLL,9Y7M0,9YXRU,9ZIBA,A4R06,A59HR,A5GZA,A8OCS,A9P11,AA3Y0,AB7EN,ABF3R,ABFD7,AGKFU,AGSZN,AHAE7,AHCKE,AL5E4,AM6EH,AODV3,ARZ2R,B2IW9,B32W0,B4KFE,B87MU,B9C2I,BDD5Z,BEXHX,BGRWC,BK9BM,BKO3J,BLH3I,BOH1U,BW1M6,C3R9E,C4Y40,C6TXL,C7BXJ,C7BXU,CDW3A,CLUON,COWU2,CTN07,CWB61,CYAX0,CZUZX,D80TK,D9SFZ,DFPBD,DJMIH,DL5MU,DLFQW,DMJ70,DP4O9,DRZQK,DUV2Y,DUWYY,DWJC4,DYMFI,DZZBG,E3PAN,E7DJL,EE1JA,EEI1Q,EGB8E,EIFZN,EIX2K,EMJ1S,EPQH3,ER84H,ERTYE,EV6K0,EVU5M,EWCRO,F0PNJ,F2HBX,F64H7,F79YP,F7FQ5,F90L2,F9JVE,FB3AG,FBID9,FI2NX,FJZC4,FO112,FQZL8,FR282,FS0P8,FUPBO,FV49E,FVB1M,FVNKQ,FY7EH,FZM7U,G5878,GB05L,GGYTB,GHG1T,GHI2Q,GJUAD,GKNOY,GL84R,GQH4S,GR6UE,GV9P6,GZN4P,H87RV,HCTMU,HKLEU,HPMTC,HT9WP,HTVVJ,HV0P3,HZEFW,I1AQP,I1MDT,I1PEZ,I36F2,I76YM,I9SAW,IFUHU,IOEO6,IPVE6,IQNBU,IQYAY,IRQZ4,ISNFA,IYY6V,J2RPB,J55IZ,J7YN6,J83KR,J86AK,J8DD7,J93NR,JCYBN,JE62Y,JJ9FT,JJLXQ,JO2C3,JUOQY,JVRR6,JW4BR,JWDNL,JXZLG,JZJII,KK3R7,KOF7U,KRX6I,KS95Q,KSC1E,KUXIK,KV45X,KWDJZ,KXGZ8,KZOT8,KZY2N,L6L4O,L6Q95,L9VPF,LG6Y2,LI0IX,LJ26I,LLC2F,LPLTZ,LQ555,LTH2G,M3SY1,M3T80,M4315,M4TM4,M6J9W,MAG1S,MDM2U,MGNU4,MJFJY,MKV69,ML051,MRE4J,MSAHF,MW1H8,MXS1Y,MYDIB,MYQAP,MZL43,N0D2P,N0O1G,NBRSF,NDCX9,NGVVF,NKP6M,NOKHJ,NOQTN,NPSQA,NPV8G,NSGRM,NUL2D,NXWMB,NZR88,NZY1K,O063M,O1X0L,O3VWQ,O9RUX,OEJ4F,OGKA9,OJS5N,OK7SI,OOS8E,OTA6Z,OUC6J,OV1P9,P6RR0,P6XWQ,PFUQ1,PN14V,PO1N6,PPR4D,PQ5EZ,PQHSC,PUT4X,PV9XZ,PWG2Z,Q1NXK,Q4CYW,Q7IJI,QBGOD,QD4DC,QGK3S,QM3C8,R12GW,R8GC5,RBNO8,RBZMC,RCC55,RD592,RH5J5,RKK2C,RVG1H,S4HQP,S4W7B,S79EQ,S7QET,SJ0ZD,SJ1N5,SJXBP,SN3ZJ,SP2O7,SRKOW,SU1WQ,SW800,SWPY7,T5V5W,T619A,T7XBG,TASND,TD3DD,TDIEQ,THI3S,TI4FY,TIE11,TL4WZ,TNY4W,TS3K5,TU0A5,TZ8LC,TZYVQ,U26S2,U47J1,U6GWD,U6L1W,UCK6F,UHKW8,UN0SI,UNJKW,UQC6F,V5PF0,V837Q,V8L6W,VCQMD,VEZ1N,VGGTR,VHWMQ,VHZUD,VKMQ4,VU316,VWUC7,VWYXA,VXH0U,VZELE,W14J3,W1ZMG,W22UD,W2XKX,W3Q7V,W45SJ,W53F2,W6RZ8,W85U8,W8ANW,WALAE,WHRHA,WINPO,WJSXR,WKOLQ,WKVN8,WLUDY,WN5M8,WNBBE,WT0S7,WTLC3,WYFCJ,X05XH,X59YE,X5TFY,X9YT7,XA9RG,XC8GZ,XEP2E,XH98I,XJLWY,XOII4,XQBTK,XSD5Z,Y069M,Y1JBL,Y6DHV,Y8N00,YBMVG,YDKX3,YIM6C,YRULF,YXM33,Z0NZL,Z0VP2,Z1G08,Z2RE8,Z66QB,ZD3Z4,ZDSYK,ZE55T,ZHY6C,ZN9A0,ZSVWE,ZUN8X,ZVTO4,ZWFSY
2016-11-25,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,6,0,0,2,3,1,0,0,1,0,0,6,1,0,0,3,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,2,1,0,1,0,0,3,0,0,0,0,1,0,0,1,3,0,3,0,0,1,3,0,3,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,4,2,1,0,0,0,0,3,0,0,0,0,6,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,2,1,1,0,1,0,2,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,0,0,0,2,3,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,4,0,0,1,0,4,2,0,3,0,0,61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,0,3,0,0,0,0,1,1,0,0,1,1,3,2,5,0,1,1,3,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,3,1,0,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,3,0,1,0,0,0,0,0,0,0,5,1,0,0,3,1,2,3,0,1,0,0,2,0,0,0,0,0,6,3,0,2,1,1,0,1,0,1,1,0,0,2,1,0,1,9,0,0,0,0,8,2,0,0,1,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,2,1,0,1,3,1,0,0,1,0,1,6
2016-11-26,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,3,1,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,1,1,0,2,0,2,4,2,1,0,0,0,3,2,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2,3,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,8,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-11-27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,6,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2016-11-28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,3,0,1,0,1,2,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,2,2,0,0,5,0,1,0,0,0,0,0,10,0,0,0,0,0,2,2,1,2,2,2,0,0,4,0,1,0,0,0,0,2,0,1,2,0,1,1,2,0,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,4,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,2,0,1,1,1,2,1,1,0,1,7,0,0,1,2,2,1,0,0,2,0,0,0,0,4,2,1,0,0,0,1,3,3,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,6,1,0,1,0,5,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,1,2,1,0,0,0,0,0,1,0,0,2,2,0,3,0,0,0,0,0,0,4,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,1,5,0,0,2,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,4,0,0,0,0,4,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,2,0,9,2,0,1,0,0,0,2,12,1,0,0,1,3,0,2,0,0,0,0,3,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,10
2016-11-29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,2,0,1,1,4,2,0,0,0,3,0,1,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,3,1,0,0,0,3,0,0,1,0,4,0,0,1,0,1,0,0,4,0,0,0,0,4,2,0,0,0,1,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,4,4,2,0,1,1,0,0,1,0,4,0,2,1,0,0,1,0,0,0,0,3,2,2,0,0,0,2,0,0,3,0,1,0,0,2,2,0,0,1,2,1,1,2,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,1,3,3,2,1,2,0,0,0,2,0,1,1,2,0,1,1,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,2,2,1,0,0,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,2,1,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,8,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,1,3,0,0,1,1,3,2,0,1,1,0,0,1,1,0,0,0,3,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,3,0,0,1,2,0
2016-11-30,2,1,0,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,2,1,0,3,0,0,0,2,0,0,2,0,1,0,0,0,0,11,1,1,0,0,0,0,0,1,0,2,3,0,0,2,0,0,0,1,0,0,4,3,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,2,0,0,1,1,1,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,6,3,0,0,3,0,0,0,2,2,0,0,0,2,0,3,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,0,0,1,1,0,1,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,4,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,9,6,0,0,1,0,0,0,6,1,0,2,0,0,0,0,1,1,1,0,0,0,2,0,4,0,0,2,0,0,0,0,4,0,2,0,0,0,3,1,2,5,0,0,0,1,0,0,1,0,2,0,3,0,0,0,1,3,1,0,0,2,0,0,0,2,0,2,0,0,0,1,9
2016-12-01,0,0,1,0,0,3,0,0,0,1,0,0,0,1,1,9,0,0,3,0,0,0,0,0,0,1,2,1,0,0,0,7,0,2,0,0,0,0,2,0,2,0,1,0,2,1,0,0,1,2,0,1,0,0,0,2,2,0,3,4,4,1,1,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,1,0,0,0,0,1,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,1,0,5,1,4,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3,1,3,3,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,5,2,2,0,1,2,3,0,6,4,0,0,2,0,3,1,0,0,0,2,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,5,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,0,2,0,0,1,1,3,1,1,1,1,2,1,0,0,0,0,0,1,6,1,0,0,2,0,2,0,0,0,0,0,2,0,2,0,1,0,0,2,0,3,2,2,2,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,6,0,6,0,0,6,2,2,0,0,0,1,3,1,0,2,2,4,0,0,0,0,1,5,1,0,0,0,0,0,0,0,2,1,1,0,0,1,5,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,1,0,1,0,3,0,1,1,0,0,2,0,0,5,5,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,10
2016-12-02,0,0,1,0,0,4,0,2,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,2,0,7,0,1,5,0,1,0,2,0,0,0,0,4,1,6,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,2,7,0,1,0,1,4,0,3,1,0,0,0,1,3,0,1,3,0,1,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,1,4,0,0,0,0,4,0,0,0,1,0,2,1,0,2,0,1,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1,4,0,1,1,0,0,0,0,2,0,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,3,1,0,0,0,2,0,1,0,0,2,2,2,0,0,6,0,0,61,0,0,0,1,0,0,1,0,0,1,1,0,1,2,6,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,6,2,1,0,0,1,0,1,0,1,3,0,0,1,0,0,1,1,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,1,2,0,0,3,2,1,2,0,0,0,0,7,1,0,0,0,0,4,0,0,0,1,0,2,2,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,2,1,0,0,3,0,7,1,1,0,0,0,0,1,0,2,1,0,1,0,2,0,1,2,0,0,0,0,8,2,11,1,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,0,0,2,0,2,3,0,0,1,0,0,0,3,0,0,0,1,0,2,0
2016-12-03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,2,0,3,1,0,0,3,0,1,0,0,3,0,0,4,0,0,2,2,0,0,0,0,2,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,1,2,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,4,1,0,3,0,0,0,2,0,0,5,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,5,2,3,0,0,0,1,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0
2016-12-04,0,1,0,0,0,2,0,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
